dataSetName,column,key,wanted,has
LE16GPI02,year,gbrDatingNotes,GBRCD,
LE16GPI02,year,gbrIsAnomaly,GBRCD,
LE16GPI02,year,gbrIsDatabaseDuplicate,GBRCD,
LE16GPI02,year,gbrUThDate,GBRCD,
LE16GPI02,year,gbrUThDateUncertainty,GBRCD,
LE16GPI02,year,jcpMeasured,CoralHydro2k;GBRCD,
LE16GPI02,year,jcpUsed,CoralHydro2k;GBRCD,
LE16GPI03,year,coralExtensionRate,CoralHydro2k;GBRCD,
LE16GPI03,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
LE16GPI03,year,coralTissueThickness,CoralHydro2k;GBRCD,
LE16GPI03,year,gbr14CDate,GBRCD,
LE16GPI03,year,gbr14CDateUncertainty,GBRCD,
LE16GPI03,year,gbrChronologyNotes,GBRCD,
LE16GPI03,year,gbrDataCoverageGroup,GBRCD,
LE16GPI03,year,gbrDatingNotes,GBRCD,
LE16GPI03,year,gbrIsAnomaly,GBRCD,
LE16GPI03,year,gbrIsDatabaseDuplicate,GBRCD,
LE16GPI03,year,gbrUThDate,GBRCD,
LE16GPI03,year,gbrUThDateUncertainty,GBRCD,
LE16GPI03,year,jcpMeasured,CoralHydro2k;GBRCD,
LE16GPI03,year,jcpUsed,CoralHydro2k;GBRCD,
LE18GFB01,year,coralExtensionRate,CoralHydro2k;GBRCD,
LE18GFB01,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
LE18GFB01,year,coralTissueThickness,CoralHydro2k;GBRCD,
LE18GFB01,year,gbr14CDate,GBRCD,
LE18GFB01,year,gbr14CDateUncertainty,GBRCD,
LE18GFB01,year,gbrChronologyNotes,GBRCD,
LE18GFB01,year,gbrDataCoverageGroup,GBRCD,
LE18GFB01,year,gbrIsAnomaly,GBRCD,
LE18GFB01,year,gbrIsDatabaseDuplicate,GBRCD,
LE18GFB01,year,gbrUThDate,GBRCD,
LE18GFB01,year,gbrUThDateUncertainty,GBRCD,
LE18GFB01,year,jcpMeasured,CoralHydro2k;GBRCD,
LE18GFB01,year,jcpUsed,CoralHydro2k;GBRCD,
LE18GFB02,year,coralExtensionRate,CoralHydro2k;GBRCD,
LE18GFB02,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
LE18GFB02,year,coralTissueThickness,CoralHydro2k;GBRCD,
LE18GFB02,year,gbr14CDate,GBRCD,
LE18GFB02,year,gbr14CDateUncertainty,GBRCD,
LE18GFB02,year,gbrChronologyNotes,GBRCD,
LE18GFB02,year,gbrDataCoverageGroup,GBRCD,
LE18GFB02,year,gbrIsAnomaly,GBRCD,
LE18GFB02,year,gbrIsDatabaseDuplicate,GBRCD,
LE18GFB02,year,gbrUThDate,GBRCD,
LE18GFB02,year,gbrUThDateUncertainty,GBRCD,
LE18GFB02,year,jcpMeasured,CoralHydro2k;GBRCD,
LE18GFB02,year,jcpUsed,CoralHydro2k;GBRCD,
LE18HAV01,year,coralExtensionRate,CoralHydro2k;GBRCD,
LE18HAV01,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
LE18HAV01,year,coralTissueThickness,CoralHydro2k;GBRCD,
LE18HAV01,year,gbr14CDate,GBRCD,
LE18HAV01,year,gbr14CDateUncertainty,GBRCD,
LE18HAV01,year,gbrChronologyNotes,GBRCD,
LE18HAV01,year,gbrDataCoverageGroup,GBRCD,
LE18HAV01,year,gbrIsAnomaly,GBRCD,
LE18HAV01,year,gbrIsDatabaseDuplicate,GBRCD,
LE18HAV01,year,gbrUThDate,GBRCD,
LE18HAV01,year,gbrUThDateUncertainty,GBRCD,
LE18HAV01,year,jcpMeasured,CoralHydro2k;GBRCD,
LE18HAV01,year,jcpUsed,CoralHydro2k;GBRCD,
LE18HAV02,year,coralExtensionRate,CoralHydro2k;GBRCD,
LE18HAV02,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
LE18HAV02,year,coralTissueThickness,CoralHydro2k;GBRCD,
LE18HAV02,year,gbr14CDate,GBRCD,
LE18HAV02,year,gbr14CDateUncertainty,GBRCD,
LE18HAV02,year,gbrChronologyNotes,GBRCD,
LE18HAV02,year,gbrDataCoverageGroup,GBRCD,
LE18HAV02,year,gbrIsAnomaly,GBRCD,
LE18HAV02,year,gbrIsDatabaseDuplicate,GBRCD,
LE18HAV02,year,gbrUThDate,GBRCD,
LE18HAV02,year,gbrUThDateUncertainty,GBRCD,
LE18HAV02,year,jcpMeasured,CoralHydro2k;GBRCD,
LE18HAV02,year,jcpUsed,CoralHydro2k;GBRCD,
LE18NEL01,year,coralExtensionRate,CoralHydro2k;GBRCD,
LE18NEL01,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
LE18NEL01,year,coralTissueThickness,CoralHydro2k;GBRCD,
LE18NEL01,year,gbr14CDate,GBRCD,
LE18NEL01,year,gbr14CDateUncertainty,GBRCD,
LE18NEL01,year,gbrChronologyNotes,GBRCD,
LE18NEL01,year,gbrDataCoverageGroup,GBRCD,
LE18NEL01,year,gbrIsAnomaly,GBRCD,
LE18NEL01,year,gbrIsDatabaseDuplicate,GBRCD,
LE18NEL01,year,gbrUThDate,GBRCD,
LE18NEL01,year,gbrUThDateUncertainty,GBRCD,
LE18NEL01,year,jcpMeasured,CoralHydro2k;GBRCD,
LE18NEL01,year,jcpUsed,CoralHydro2k;GBRCD,
LE18NEL02,year,coralExtensionRate,CoralHydro2k;GBRCD,
LE18NEL02,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
LE18NEL02,year,coralTissueThickness,CoralHydro2k;GBRCD,
LE18NEL02,year,gbr14CDate,GBRCD,
LE18NEL02,year,gbr14CDateUncertainty,GBRCD,
LE18NEL02,year,gbrChronologyNotes,GBRCD,
LE18NEL02,year,gbrDataCoverageGroup,GBRCD,
LE18NEL02,year,gbrIsAnomaly,GBRCD,
LE18NEL02,year,gbrIsDatabaseDuplicate,GBRCD,
LE18NEL02,year,gbrUThDate,GBRCD,
LE18NEL02,year,gbrUThDateUncertainty,GBRCD,
LE18NEL02,year,jcpMeasured,CoralHydro2k;GBRCD,
LE18NEL02,year,jcpUsed,CoralHydro2k;GBRCD,
LE18PAN01,year,coralExtensionRate,CoralHydro2k;GBRCD,
LE18PAN01,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
LE18PAN01,year,coralTissueThickness,CoralHydro2k;GBRCD,
LE18PAN01,year,gbr14CDate,GBRCD,
LE18PAN01,year,gbr14CDateUncertainty,GBRCD,
LE18PAN01,year,gbrChronologyNotes,GBRCD,
LE18PAN01,year,gbrDataCoverageGroup,GBRCD,
LE18PAN01,year,gbrIsAnomaly,GBRCD,
LE18PAN01,year,gbrIsDatabaseDuplicate,GBRCD,
LE18PAN01,year,gbrUThDate,GBRCD,
LE18PAN01,year,gbrUThDateUncertainty,GBRCD,
LE18PAN01,year,jcpMeasured,CoralHydro2k;GBRCD,
LE18PAN01,year,jcpUsed,CoralHydro2k;GBRCD,
LE18PAN02,year,coralExtensionRate,CoralHydro2k;GBRCD,
LE18PAN02,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
LE18PAN02,year,coralTissueThickness,CoralHydro2k;GBRCD,
LE18PAN02,year,gbr14CDate,GBRCD,
LE18PAN02,year,gbr14CDateUncertainty,GBRCD,
LE18PAN02,year,gbrChronologyNotes,GBRCD,
LE18PAN02,year,gbrDataCoverageGroup,GBRCD,
LE18PAN02,year,gbrIsAnomaly,GBRCD,
LE18PAN02,year,gbrIsDatabaseDuplicate,GBRCD,
LE18PAN02,year,gbrUThDate,GBRCD,
LE18PAN02,year,gbrUThDateUncertainty,GBRCD,
LE18PAN02,year,jcpMeasured,CoralHydro2k;GBRCD,
LE18PAN02,year,jcpUsed,CoralHydro2k;GBRCD,
LE18PEL01,year,coralExtensionRate,CoralHydro2k;GBRCD,
LE18PEL01,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
LE18PEL01,year,coralTissueThickness,CoralHydro2k;GBRCD,
LE18PEL01,year,gbr14CDate,GBRCD,
LE18PEL01,year,gbr14CDateUncertainty,GBRCD,
LE18PEL01,year,gbrChronologyNotes,GBRCD,
LE18PEL01,year,gbrDataCoverageGroup,GBRCD,
LE18PEL01,year,gbrIsAnomaly,GBRCD,
LE18PEL01,year,gbrIsDatabaseDuplicate,GBRCD,
LE18PEL01,year,gbrUThDate,GBRCD,
LE18PEL01,year,gbrUThDateUncertainty,GBRCD,
LE18PEL01,year,jcpMeasured,CoralHydro2k;GBRCD,
LE18PEL01,year,jcpUsed,CoralHydro2k;GBRCD,
LE18PEL02,year,coralExtensionRate,CoralHydro2k;GBRCD,
LE18PEL02,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
LE18PEL02,year,coralTissueThickness,CoralHydro2k;GBRCD,
LE18PEL02,year,gbr14CDate,GBRCD,
LE18PEL02,year,gbr14CDateUncertainty,GBRCD,
LE18PEL02,year,gbrChronologyNotes,GBRCD,
LE18PEL02,year,gbrDataCoverageGroup,GBRCD,
LE18PEL02,year,gbrIsAnomaly,GBRCD,
LE18PEL02,year,gbrIsDatabaseDuplicate,GBRCD,
LE18PEL02,year,gbrUThDate,GBRCD,
LE18PEL02,year,gbrUThDateUncertainty,GBRCD,
LE18PEL02,year,jcpMeasured,CoralHydro2k;GBRCD,
LE18PEL02,year,jcpUsed,CoralHydro2k;GBRCD,
LE19HIG01,year,coralExtensionRate,CoralHydro2k;GBRCD,
LE19HIG01,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
LE19HIG01,year,coralTissueThickness,CoralHydro2k;GBRCD,
LE19HIG01,year,gbr14CDate,GBRCD,
LE19HIG01,year,gbr14CDateUncertainty,GBRCD,
LE19HIG01,year,gbrChronologyNotes,GBRCD,
LE19HIG01,year,gbrDataCoverageGroup,GBRCD,
LE19HIG01,year,gbrIsAnomaly,GBRCD,
LE19HIG01,year,gbrIsDatabaseDuplicate,GBRCD,
LE19HIG01,year,gbrUThDate,GBRCD,
LE19HIG01,year,gbrUThDateUncertainty,GBRCD,
LE19HIG01,year,jcpMeasured,CoralHydro2k;GBRCD,
LE19HIG01,year,jcpUsed,CoralHydro2k;GBRCD,
LE19RUS01,year,coralExtensionRate,CoralHydro2k;GBRCD,
LE19RUS01,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
LE19RUS01,year,coralTissueThickness,CoralHydro2k;GBRCD,
LE19RUS01,year,gbr14CDate,GBRCD,
LE19RUS01,year,gbr14CDateUncertainty,GBRCD,
LE19RUS01,year,gbrChronologyNotes,GBRCD,
LE19RUS01,year,gbrDataCoverageGroup,GBRCD,
LE19RUS01,year,gbrIsAnomaly,GBRCD,
LE19RUS01,year,gbrIsDatabaseDuplicate,GBRCD,
LE19RUS01,year,gbrUThDate,GBRCD,
LE19RUS01,year,gbrUThDateUncertainty,GBRCD,
LE19RUS01,year,jcpMeasured,CoralHydro2k;GBRCD,
LE19RUS01,year,jcpUsed,CoralHydro2k;GBRCD,
LE19RUS02,year,coralExtensionRate,CoralHydro2k;GBRCD,
LE19RUS02,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
LE19RUS02,year,coralTissueThickness,CoralHydro2k;GBRCD,
LE19RUS02,year,gbr14CDate,GBRCD,
LE19RUS02,year,gbr14CDateUncertainty,GBRCD,
LE19RUS02,year,gbrChronologyNotes,GBRCD,
LE19RUS02,year,gbrDataCoverageGroup,GBRCD,
LE19RUS02,year,gbrIsAnomaly,GBRCD,
LE19RUS02,year,gbrIsDatabaseDuplicate,GBRCD,
LE19RUS02,year,gbrUThDate,GBRCD,
LE19RUS02,year,gbrUThDateUncertainty,GBRCD,
LE19RUS02,year,jcpMeasured,CoralHydro2k;GBRCD,
LE19RUS02,year,jcpUsed,CoralHydro2k;GBRCD,
LE19SUD01,year,coralExtensionRate,CoralHydro2k;GBRCD,
LE19SUD01,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
LE19SUD01,year,coralTissueThickness,CoralHydro2k;GBRCD,
LE19SUD01,year,gbr14CDate,GBRCD,
LE19SUD01,year,gbr14CDateUncertainty,GBRCD,
LE19SUD01,year,gbrChronologyNotes,GBRCD,
LE19SUD01,year,gbrDataCoverageGroup,GBRCD,
LE19SUD01,year,gbrIsAnomaly,GBRCD,
LE19SUD01,year,gbrIsDatabaseDuplicate,GBRCD,
LE19SUD01,year,gbrUThDate,GBRCD,
LE19SUD01,year,gbrUThDateUncertainty,GBRCD,
LE19SUD01,year,jcpMeasured,CoralHydro2k;GBRCD,
LE19SUD01,year,jcpUsed,CoralHydro2k;GBRCD,
LO11ACH01,year,coralExtensionRate,CoralHydro2k;GBRCD,
LO11ACH01,year,coralTissueThickness,CoralHydro2k;GBRCD,
LO11ACH01,year,gbr14CDate,GBRCD,
LO11ACH01,year,gbr14CDateUncertainty,GBRCD,
LO11ACH01,year,gbrChronologyNotes,GBRCD,
LO11ACH01,year,gbrDataCoverageGroup,GBRCD,
LO11ACH01,year,gbrIsAnomaly,GBRCD,
LO11ACH01,year,gbrIsDatabaseDuplicate,GBRCD,
LO11ACH01,year,gbrUThDate,GBRCD,
LO11ACH01,year,gbrUThDateUncertainty,GBRCD,
LO11ACH01,year,jcpMeasured,CoralHydro2k;GBRCD,
LO11ACH01,year,jcpUsed,CoralHydro2k;GBRCD,
LO11BRO01,year,coralExtensionRate,CoralHydro2k;GBRCD,
LO11BRO01,year,coralTissueThickness,CoralHydro2k;GBRCD,
LO11BRO01,year,gbr14CDate,GBRCD,
LO11BRO01,year,gbr14CDateUncertainty,GBRCD,
LO11BRO01,year,gbrChronologyNotes,GBRCD,
LO11BRO01,year,gbrDataCoverageGroup,GBRCD,
LO11BRO01,year,gbrIsAnomaly,GBRCD,
LO11BRO01,year,gbrIsDatabaseDuplicate,GBRCD,
LO11BRO01,year,gbrUThDate,GBRCD,
LO11BRO01,year,gbrUThDateUncertainty,GBRCD,
LO11BRO01,year,jcpMeasured,CoralHydro2k;GBRCD,
LO11BRO01,year,jcpUsed,CoralHydro2k;GBRCD,
LO11CID01,year,coralExtensionRate,CoralHydro2k;GBRCD,
LO11CID01,year,coralTissueThickness,CoralHydro2k;GBRCD,
LO11CID01,year,gbr14CDate,GBRCD,
LO11CID01,year,gbr14CDateUncertainty,GBRCD,
LO11CID01,year,gbrChronologyNotes,GBRCD,
LO11CID01,year,gbrDataCoverageGroup,GBRCD,
LO11CID01,year,gbrIsAnomaly,GBRCD,
LO11CID01,year,gbrIsDatabaseDuplicate,GBRCD,
LO11CID01,year,gbrUThDate,GBRCD,
LO11CID01,year,gbrUThDateUncertainty,GBRCD,
LO11CID01,year,jcpMeasured,CoralHydro2k;GBRCD,
LO11CID01,year,jcpUsed,CoralHydro2k;GBRCD,
LO11CNR01,year,coralExtensionRate,CoralHydro2k;GBRCD,
LO11CNR01,year,coralTissueThickness,CoralHydro2k;GBRCD,
LO11CNR01,year,gbr14CDate,GBRCD,
LO11CNR01,year,gbr14CDateUncertainty,GBRCD,
LO11CNR01,year,gbrChronologyNotes,GBRCD,
LO11CNR01,year,gbrDataCoverageGroup,GBRCD,
LO11CNR01,year,gbrIsAnomaly,GBRCD,
LO11CNR01,year,gbrIsDatabaseDuplicate,GBRCD,
LO11CNR01,year,gbrUThDate,GBRCD,
LO11CNR01,year,gbrUThDateUncertainty,GBRCD,
LO11CNR01,year,jcpMeasured,CoralHydro2k;GBRCD,
LO11CNR01,year,jcpUsed,CoralHydro2k;GBRCD,
LO11COO01,year,coralExtensionRate,CoralHydro2k;GBRCD,
LO11COO01,year,coralTissueThickness,CoralHydro2k;GBRCD,
LO11COO01,year,gbr14CDate,GBRCD,
LO11COO01,year,gbr14CDateUncertainty,GBRCD,
LO11COO01,year,gbrChronologyNotes,GBRCD,
LO11COO01,year,gbrDataCoverageGroup,GBRCD,
LO11COO01,year,gbrIsAnomaly,GBRCD,
LO11COO01,year,gbrIsDatabaseDuplicate,GBRCD,
LO11COO01,year,gbrUThDate,GBRCD,
LO11COO01,year,gbrUThDateUncertainty,GBRCD,
LO11COO01,year,jcpMeasured,CoralHydro2k;GBRCD,
LO11COO01,year,jcpUsed,CoralHydro2k;GBRCD,
LO11DUN01,year,coralExtensionRate,CoralHydro2k;GBRCD,
LO11DUN01,year,coralTissueThickness,CoralHydro2k;GBRCD,
LO11DUN01,year,gbr14CDate,GBRCD,
LO11DUN01,year,gbr14CDateUncertainty,GBRCD,
LO11DUN01,year,gbrChronologyNotes,GBRCD,
LO11DUN01,year,gbrDataCoverageGroup,GBRCD,
LO11DUN01,year,gbrIsAnomaly,GBRCD,
LO11DUN01,year,gbrIsDatabaseDuplicate,GBRCD,
LO11DUN01,year,gbrUThDate,GBRCD,
LO11DUN01,year,gbrUThDateUncertainty,GBRCD,
LO11DUN01,year,jcpMeasured,CoralHydro2k;GBRCD,
LO11DUN01,year,jcpUsed,CoralHydro2k;GBRCD,
LO11GPI01,year,coralExtensionRate,CoralHydro2k;GBRCD,
LO11GPI01,year,coralTissueThickness,CoralHydro2k;GBRCD,
LO11GPI01,year,gbr14CDate,GBRCD,
LO11GPI01,year,gbr14CDateUncertainty,GBRCD,
LO11GPI01,year,gbrChronologyNotes,GBRCD,
LO11GPI01,year,gbrDataCoverageGroup,GBRCD,
LO11GPI01,year,gbrIsAnomaly,GBRCD,
LO11GPI01,year,gbrIsDatabaseDuplicate,GBRCD,
LO11GPI01,year,gbrUThDate,GBRCD,
LO11GPI01,year,gbrUThDateUncertainty,GBRCD,
LO11GPI01,year,jcpMeasured,CoralHydro2k;GBRCD,
LO11GPI01,year,jcpUsed,CoralHydro2k;GBRCD,
LO11HAV01,year,coralExtensionRate,CoralHydro2k;GBRCD,
LO11HAV01,year,coralTissueThickness,CoralHydro2k;GBRCD,
LO11HAV01,year,gbr14CDate,GBRCD,
LO11HAV01,year,gbr14CDateUncertainty,GBRCD,
LO11HAV01,year,gbrChronologyNotes,GBRCD,
LO11HAV01,year,gbrDataCoverageGroup,GBRCD,
LO11HAV01,year,gbrIsAnomaly,GBRCD,
LO11HAV01,year,gbrIsDatabaseDuplicate,GBRCD,
LO11HAV01,year,gbrUThDate,GBRCD,
LO11HAV01,year,gbrUThDateUncertainty,GBRCD,
LO11HAV01,year,jcpMeasured,CoralHydro2k;GBRCD,
LO11HAV01,year,jcpUsed,CoralHydro2k;GBRCD,
LO11HKI01,year,coralExtensionRate,CoralHydro2k;GBRCD,
LO11HKI01,year,coralTissueThickness,CoralHydro2k;GBRCD,
LO11HKI01,year,gbr14CDate,GBRCD,
LO11HKI01,year,gbr14CDateUncertainty,GBRCD,
LO11HKI01,year,gbrChronologyNotes,GBRCD,
LO11HKI01,year,gbrDataCoverageGroup,GBRCD,
LO11HKI01,year,gbrIsAnomaly,GBRCD,
LO11HKI01,year,gbrIsDatabaseDuplicate,GBRCD,
LO11HKI01,year,gbrUThDate,GBRCD,
LO11HKI01,year,gbrUThDateUncertainty,GBRCD,
LO11HKI01,year,jcpMeasured,CoralHydro2k;GBRCD,
LO11HKI01,year,jcpUsed,CoralHydro2k;GBRCD,
LO11HKI02,year,coralExtensionRate,CoralHydro2k;GBRCD,
LO11HKI02,year,coralTissueThickness,CoralHydro2k;GBRCD,
LO11HKI02,year,gbr14CDate,GBRCD,
LO11HKI02,year,gbr14CDateUncertainty,GBRCD,
LO11HKI02,year,gbrChronologyNotes,GBRCD,
LO11HKI02,year,gbrDataCoverageGroup,GBRCD,
LO11HKI02,year,gbrIsAnomaly,GBRCD,
LO11HKI02,year,gbrIsDatabaseDuplicate,GBRCD,
LO11HKI02,year,gbrUThDate,GBRCD,
LO11HKI02,year,gbrUThDateUncertainty,GBRCD,
LO11HKI02,year,jcpMeasured,CoralHydro2k;GBRCD,
LO11HKI02,year,jcpUsed,CoralHydro2k;GBRCD,
LO11HMP01,year,coralExtensionRate,CoralHydro2k;GBRCD,
LO11HMP01,year,coralTissueThickness,CoralHydro2k;GBRCD,
LO11HMP01,year,gbr14CDate,GBRCD,
LO11HMP01,year,gbr14CDateUncertainty,GBRCD,
LO11HMP01,year,gbrChronologyNotes,GBRCD,
LO11HMP01,year,gbrDataCoverageGroup,GBRCD,
LO11HMP01,year,gbrIsAnomaly,GBRCD,
LO11HMP01,year,gbrIsDatabaseDuplicate,GBRCD,
LO11HMP01,year,gbrUThDate,GBRCD,
LO11HMP01,year,gbrUThDateUncertainty,GBRCD,
LO11HMP01,year,jcpMeasured,CoralHydro2k;GBRCD,
LO11HMP01,year,jcpUsed,CoralHydro2k;GBRCD,
LO11LUP01,year,coralExtensionRate,CoralHydro2k;GBRCD,
LO11LUP01,year,coralTissueThickness,CoralHydro2k;GBRCD,
LO11LUP01,year,gbr14CDate,GBRCD,
LO11LUP01,year,gbr14CDateUncertainty,GBRCD,
LO11LUP01,year,gbrChronologyNotes,GBRCD,
LO11LUP01,year,gbrDataCoverageGroup,GBRCD,
LO11LUP01,year,gbrIsAnomaly,GBRCD,
LO11LUP01,year,gbrIsDatabaseDuplicate,GBRCD,
LO11LUP01,year,gbrUThDate,GBRCD,
LO11LUP01,year,gbrUThDateUncertainty,GBRCD,
LO11LUP01,year,jcpMeasured,CoralHydro2k;GBRCD,
LO11LUP01,year,jcpUsed,CoralHydro2k;GBRCD,
LO11MAG01,year,coralExtensionRate,CoralHydro2k;GBRCD,
LO11MAG01,year,coralTissueThickness,CoralHydro2k;GBRCD,
LO11MAG01,year,gbr14CDate,GBRCD,
LO11MAG01,year,gbr14CDateUncertainty,GBRCD,
LO11MAG01,year,gbrChronologyNotes,GBRCD,
LO11MAG01,year,gbrDataCoverageGroup,GBRCD,
LO11MAG01,year,gbrIsAnomaly,GBRCD,
LO11MAG01,year,gbrIsDatabaseDuplicate,GBRCD,
LO11MAG01,year,gbrUThDate,GBRCD,
LO11MAG01,year,gbrUThDateUncertainty,GBRCD,
LO11MAG01,year,jcpMeasured,CoralHydro2k;GBRCD,
LO11MAG01,year,jcpUsed,CoralHydro2k;GBRCD,
LO11NMI01,year,coralExtensionRate,CoralHydro2k;GBRCD,
LO11NMI01,year,coralTissueThickness,CoralHydro2k;GBRCD,
LO11NMI01,year,gbr14CDate,GBRCD,
LO11NMI01,year,gbr14CDateUncertainty,GBRCD,
LO11NMI01,year,gbrChronologyNotes,GBRCD,
LO11NMI01,year,gbrDataCoverageGroup,GBRCD,
LO11NMI01,year,gbrIsAnomaly,GBRCD,
LO11NMI01,year,gbrIsDatabaseDuplicate,GBRCD,
LO11NMI01,year,gbrUThDate,GBRCD,
LO11NMI01,year,gbrUThDateUncertainty,GBRCD,
LO11NMI01,year,jcpMeasured,CoralHydro2k;GBRCD,
LO11NMI01,year,jcpUsed,CoralHydro2k;GBRCD,
LO11NOR01,year,coralExtensionRate,CoralHydro2k;GBRCD,
LO11NOR01,year,coralTissueThickness,CoralHydro2k;GBRCD,
LO11NOR01,year,gbr14CDate,GBRCD,
LO11NOR01,year,gbr14CDateUncertainty,GBRCD,
LO11NOR01,year,gbrChronologyNotes,GBRCD,
LO11NOR01,year,gbrDataCoverageGroup,GBRCD,
LO11NOR01,year,gbrIsAnomaly,GBRCD,
LO11NOR01,year,gbrIsDatabaseDuplicate,GBRCD,
LO11NOR01,year,gbrUThDate,GBRCD,
LO11NOR01,year,gbrUThDateUncertainty,GBRCD,
LO11NOR01,year,jcpMeasured,CoralHydro2k;GBRCD,
LO11NOR01,year,jcpUsed,CoralHydro2k;GBRCD,
LO11PAN01,year,coralExtensionRate,CoralHydro2k;GBRCD,
LO11PAN01,year,coralTissueThickness,CoralHydro2k;GBRCD,
LO11PAN01,year,gbr14CDate,GBRCD,
LO11PAN01,year,gbr14CDateUncertainty,GBRCD,
LO11PAN01,year,gbrChronologyNotes,GBRCD,
LO11PAN01,year,gbrDataCoverageGroup,GBRCD,
LO11PAN01,year,gbrIsAnomaly,GBRCD,
LO11PAN01,year,gbrIsDatabaseDuplicate,GBRCD,
LO11PAN01,year,gbrUThDate,GBRCD,
LO11PAN01,year,gbrUThDateUncertainty,GBRCD,
LO11PAN01,year,jcpMeasured,CoralHydro2k;GBRCD,
LO11PAN01,year,jcpUsed,CoralHydro2k;GBRCD,
LO11SMI01,year,coralExtensionRate,CoralHydro2k;GBRCD,
LO11SMI01,year,coralTissueThickness,CoralHydro2k;GBRCD,
LO11SMI01,year,gbr14CDate,GBRCD,
LO11SMI01,year,gbr14CDateUncertainty,GBRCD,
LO11SMI01,year,gbrChronologyNotes,GBRCD,
LO11SMI01,year,gbrDataCoverageGroup,GBRCD,
LO11SMI01,year,gbrIsAnomaly,GBRCD,
LO11SMI01,year,gbrIsDatabaseDuplicate,GBRCD,
LO11SMI01,year,gbrUThDate,GBRCD,
LO11SMI01,year,gbrUThDateUncertainty,GBRCD,
LO11SMI01,year,jcpMeasured,CoralHydro2k;GBRCD,
LO11SMI01,year,jcpUsed,CoralHydro2k;GBRCD,
LO14NEL01,year,coralExtensionRate,CoralHydro2k;GBRCD,
LO14NEL01,year,coralTissueThickness,CoralHydro2k;GBRCD,
LO14NEL01,year,gbr14CDate,GBRCD,
LO14NEL01,year,gbr14CDateUncertainty,GBRCD,
LO14NEL01,year,gbrChronologyNotes,GBRCD,
LO14NEL01,year,gbrDataCoverageGroup,GBRCD,
LO14NEL01,year,gbrDatingNotes,GBRCD,
LO14NEL01,year,gbrIsAnomaly,GBRCD,
LO14NEL01,year,gbrIsDatabaseDuplicate,GBRCD,
LO14NEL01,year,gbrUThDate,GBRCD,
LO14NEL01,year,gbrUThDateUncertainty,GBRCD,
LO14NEL01,year,jcpMeasured,CoralHydro2k;GBRCD,
LO14NEL01,year,jcpUsed,CoralHydro2k;GBRCD,
LO14NEL02,year,coralExtensionRate,CoralHydro2k;GBRCD,
LO14NEL02,year,coralTissueThickness,CoralHydro2k;GBRCD,
LO14NEL02,year,gbr14CDate,GBRCD,
LO14NEL02,year,gbr14CDateUncertainty,GBRCD,
LO14NEL02,year,gbrChronologyNotes,GBRCD,
LO14NEL02,year,gbrDataCoverageGroup,GBRCD,
LO14NEL02,year,gbrDatingNotes,GBRCD,
LO14NEL02,year,gbrIsAnomaly,GBRCD,
LO14NEL02,year,gbrIsDatabaseDuplicate,GBRCD,
LO14NEL02,year,gbrUThDate,GBRCD,
LO14NEL02,year,gbrUThDateUncertainty,GBRCD,
LO14NEL02,year,jcpMeasured,CoralHydro2k;GBRCD,
LO14NEL02,year,jcpUsed,CoralHydro2k;GBRCD,
LO14NEL03,year,coralExtensionRate,CoralHydro2k;GBRCD,
LO14NEL03,year,coralTissueThickness,CoralHydro2k;GBRCD,
LO14NEL03,year,gbr14CDate,GBRCD,
LO14NEL03,year,gbr14CDateUncertainty,GBRCD,
LO14NEL03,year,gbrChronologyNotes,GBRCD,
LO14NEL03,year,gbrDataCoverageGroup,GBRCD,
LO14NEL03,year,gbrDatingNotes,GBRCD,
LO14NEL03,year,gbrIsAnomaly,GBRCD,
LO14NEL03,year,gbrIsDatabaseDuplicate,GBRCD,
LO14NEL03,year,gbrUThDate,GBRCD,
LO14NEL03,year,gbrUThDateUncertainty,GBRCD,
LO14NEL03,year,jcpMeasured,CoralHydro2k;GBRCD,
LO14NEL03,year,jcpUsed,CoralHydro2k;GBRCD,
LO14NEL04,year,coralExtensionRate,CoralHydro2k;GBRCD,
LO14NEL04,year,coralTissueThickness,CoralHydro2k;GBRCD,
LO14NEL04,year,gbr14CDate,GBRCD,
LO14NEL04,year,gbr14CDateUncertainty,GBRCD,
LO14NEL04,year,gbrChronologyNotes,GBRCD,
LO14NEL04,year,gbrDataCoverageGroup,GBRCD,
LO14NEL04,year,gbrDatingNotes,GBRCD,
LO14NEL04,year,gbrIsAnomaly,GBRCD,
LO14NEL04,year,gbrIsDatabaseDuplicate,GBRCD,
LO14NEL04,year,gbrUThDate,GBRCD,
