dataSetName,datasetId,TSid,field_path,class,old_value,new_value
ZI14HOU01,ch2kZI14HOU01,ZI14HOU01_d18O,paleoData.interpretation[2].scope,only_new,,climate
ZI14HOU01,ch2kZI14HOU01,ZI14HOU01_d18O_annual,paleoData.interpretation[2].scope,only_new,,climate
ZI14IFR02,ch2kZI14IFR02,ZI14IFR02_d18O,paleoData.interpretation[2].scope,only_new,,climate
ZI14IFR02,ch2kZI14IFR02,ZI14IFR02_d18O_annual,paleoData.interpretation[2].scope,only_new,,climate
ZI14TUR01,ch2kZI14TUR01,ZI14TUR01_d18O,paleoData.interpretation[2].scope,only_new,,climate
ZI14TUR01,ch2kZI14TUR01,ZI14TUR01_d18O_annual,paleoData.interpretation[2].scope,only_new,,climate
ZI15BUN01,ch2kZI15BUN01,ZI15BUN01_SrCa,paleoData.interpretation[2].scope,only_new,,climate
ZI15BUN01,ch2kZI15BUN01,ZI15BUN01_SrCa_annual,paleoData.interpretation[2].scope,only_new,,climate
ZI15CLE01,ch2kZI15CLE01,ZI15CLE01_SrCa,paleoData.interpretation[2].scope,only_new,,climate
ZI15CLE01,ch2kZI15CLE01,ZI15CLE01_SrCa_annual,paleoData.interpretation[2].scope,only_new,,climate
ZI15IMP01,ch2kZI15IMP01,ZI15IMP01_SrCa,paleoData.interpretation[2].scope,only_new,,climate
ZI15IMP01,ch2kZI15IMP01,ZI15IMP01_SrCa_annual,paleoData.interpretation[2].scope,only_new,,climate
ZI15IMP02,ch2kZI15IMP02,ZI15IMP02_SrCa,paleoData.interpretation[2].scope,only_new,,climate
ZI15IMP02,ch2kZI15IMP02,ZI15IMP02_SrCa_annual,paleoData.interpretation[2].scope,only_new,,climate
ZI15MER01,ch2kZI15MER01,ZI15MER01_SrCa,paleoData.interpretation[2].scope,only_new,,climate
ZI15MER01,ch2kZI15MER01,ZI15MER01_SrCa_annual,paleoData.interpretation[2].scope,only_new,,climate
ZI15TAN01,ch2kZI15TAN01,ZI15TAN01_SrCa,paleoData.interpretation[2].scope,only_new,,climate
ZI15TAN01,ch2kZI15TAN01,ZI15TAN01_SrCa_annual,paleoData.interpretation[2].scope,only_new,,climate
ZI16ROD01,ch2kZI16ROD01,ZI16ROD01_SrCa,paleoData.interpretation[2].scope,only_new,,climate
ZI16ROD02,ch2kZI16ROD02,ZI16ROD02_SrCa,paleoData.interpretation[2].scope,only_new,,climate
AB08MEN01,ch2kAB08MEN01,AB08MEN01_d18O,paleoData.interpretation[3].scope,only_new,,climate
AB15BHB01,ch2kAB15BHB01,AB15BHB01_d18O,paleoData.interpretation[3].scope,only_new,,climate
AB20MEN01,ch2kAB20MEN01,AB20MEN01_d18O,paleoData.interpretation[3].scope,only_new,,climate
AB20MEN02,ch2kAB20MEN02,AB20MEN02_d18O,paleoData.interpretation[3].scope,only_new,,climate
AB20MEN03,ch2kAB20MEN03,AB20MEN03_d18O,paleoData.interpretation[3].scope,only_new,,climate
AB20MEN04,ch2kAB20MEN04,AB20MEN04_d18O,paleoData.interpretation[3].scope,only_new,,climate
AB20MEN05,ch2kAB20MEN05,AB20MEN05_d18O,paleoData.interpretation[3].scope,only_new,,climate
AB20MEN06,ch2kAB20MEN06,AB20MEN06_d18O,paleoData.interpretation[3].scope,only_new,,climate
AB20MEN07,ch2kAB20MEN07,AB20MEN07_d18O,paleoData.interpretation[3].scope,only_new,,climate
AB20MEN08,ch2kAB20MEN08,AB20MEN08_d18O,paleoData.interpretation[3].scope,only_new,,climate
AB20MEN09,ch2kAB20MEN09,AB20MEN09_d18O,paleoData.interpretation[3].scope,only_new,,climate
AL16PUR01,ch2kAL16PUR01,AL16PUR01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
AL16PUR01,ch2kAL16PUR01,AL16PUR01_SrCaUncertainty,paleoData.interpretation[3].scope,only_new,,climate
AL16PUR02,ch2kAL16PUR02,AL16PUR02_SrCa,paleoData.interpretation[3].scope,only_new,,climate
AL16PUR02,ch2kAL16PUR02,AL16PUR02_SrCaUncertainty,paleoData.interpretation[3].scope,only_new,,climate
AL16YUC01,ch2kAL16YUC01,AL16YUC01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
AL16YUC01,ch2kAL16YUC01,AL16YUC01_SrCaUncertainty,paleoData.interpretation[3].scope,only_new,,climate
AS05GUA01,ch2kAS05GUA01,AS05GUA01_d18O,paleoData.interpretation[3].scope,only_new,,climate
BA04FIJ01,ch2kBA04FIJ01,BA04FIJ01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
BA04FIJ01,ch2kBA04FIJ01,BA04FIJ01_d18O,paleoData.interpretation[3].scope,only_new,,climate
BA04FIJ02,ch2kBA04FIJ02,BA04FIJ02_SrCa,paleoData.interpretation[3].scope,only_new,,climate
BA04FIJ02,ch2kBA04FIJ02,BA04FIJ02_d18O,paleoData.interpretation[3].scope,only_new,,climate
BO14HTI01,ch2kBO14HTI01,BO14HTI01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
BO14HTI01,ch2kBO14HTI01,BO14HTI01_SrCaUncertainty,paleoData.interpretation[3].scope,only_new,,climate
BO14HTI01,ch2kBO14HTI01,BO14HTI01_d18O,paleoData.interpretation[3].scope,only_new,,climate
BO14HTI02,ch2kBO14HTI02,BO14HTI02_SrCa,paleoData.interpretation[3].scope,only_new,,climate
BO14HTI02,ch2kBO14HTI02,BO14HTI02_d18O,paleoData.interpretation[3].scope,only_new,,climate
BO99MOO01,ch2kBO99MOO01,BO99MOO01_d18O,paleoData.interpretation[3].scope,only_new,,climate
BR19RED01,ch2kBR19RED01,BR19RED01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
BR19RED01,ch2kBR19RED01,BR19RED01_SrCa_annual,paleoData.interpretation[3].scope,only_new,,climate
CA07FLI01,ch2kCA07FLI01,CA07FLI01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
CA07FLI01,ch2kCA07FLI01,CA07FLI01_d18O,paleoData.interpretation[3].scope,only_new,,climate
CA13DIA01,ch2kCA13DIA01,CA13DIA01_d18O,paleoData.interpretation[3].scope,only_new,,climate
CA13PEL01,ch2kCA13PEL01,CA13PEL01_d18O,paleoData.interpretation[3].scope,only_new,,climate
CA13SAP01,ch2kCA13SAP01,CA13SAP01_d18O,paleoData.interpretation[3].scope,only_new,,climate
CA13TUR01,ch2kCA13TUR01,CA13TUR01_d18O,paleoData.interpretation[3].scope,only_new,,climate
CA14BUT01,ch2kCA14BUT01,CA14BUT01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
CA14BUT01,ch2kCA14BUT01,CA14BUT01_d18O,paleoData.interpretation[3].scope,only_new,,climate
CA14BUT01,ch2kCA14BUT01,CA14BUT01_d18O_sw,paleoData.interpretation[3].scope,only_new,,climate
CA14TIM01,ch2kCA14TIM01,CA14TIM01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
CA14TIM01,ch2kCA14TIM01,CA14TIM01_d18O,paleoData.interpretation[3].scope,only_new,,climate
CA14TIM01,ch2kCA14TIM01,CA14TIM01_d18O_sw,paleoData.interpretation[3].scope,only_new,,climate
CH03BUN01,ch2kCH03BUN01,CH03BUN01_d18O,paleoData.interpretation[3].scope,only_new,,climate
CH03LOM01,ch2kCH03LOM01,CH03LOM01_d18O,paleoData.interpretation[3].scope,only_new,,climate
CH18YOA01,ch2kCH18YOA01,CH18YOA01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
CH18YOA02,ch2kCH18YOA02,CH18YOA02_SrCa,paleoData.interpretation[3].scope,only_new,,climate
CH97BVB01,ch2kCH97BVB01,CH97BVB01_d18O,paleoData.interpretation[3].scope,only_new,,climate
CH98PIR01,ch2kCH98PIR01,CH98PIR01_d18O,paleoData.interpretation[3].scope,only_new,,climate
CO00MAL01,ch2kCO00MAL01,CO00MAL01_d18O,paleoData.interpretation[3].scope,only_new,,climate
CO03PAL01,ch2kCO03PAL01,CO03PAL01_d18O,paleoData.interpretation[3].scope,only_new,,climate
CO03PAL02,ch2kCO03PAL02,CO03PAL02_d18O,paleoData.interpretation[3].scope,only_new,,climate
CO03PAL03,ch2kCO03PAL03,CO03PAL03_d18O,paleoData.interpretation[3].scope,only_new,,climate
CO03PAL04,ch2kCO03PAL04,CO03PAL04_d18O,paleoData.interpretation[3].scope,only_new,,climate
CO03PAL05,ch2kCO03PAL05,CO03PAL05_d18O,paleoData.interpretation[3].scope,only_new,,climate
CO03PAL06,ch2kCO03PAL06,CO03PAL06_d18O,paleoData.interpretation[3].scope,only_new,,climate
CO03PAL07,ch2kCO03PAL07,CO03PAL07_d18O,paleoData.interpretation[3].scope,only_new,,climate
CO03PAL08,ch2kCO03PAL08,CO03PAL08_d18O,paleoData.interpretation[3].scope,only_new,,climate
CO03PAL09,ch2kCO03PAL09,CO03PAL09_d18O,paleoData.interpretation[3].scope,only_new,,climate
CO03PAL10,ch2kCO03PAL10,CO03PAL10_d18O,paleoData.interpretation[3].scope,only_new,,climate
CO93TAR01,ch2kCO93TAR01,CO93TAR01_d18O,paleoData.interpretation[3].scope,only_new,,climate
DA06MAF01,ch2kDA06MAF01,DA06MAF01_d18O,paleoData.interpretation[3].scope,only_new,,climate
DA06MAF02,ch2kDA06MAF02,DA06MAF02_d18O,paleoData.interpretation[3].scope,only_new,,climate
DE12ANC01,ch2kDE12ANC01,DE12ANC01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
DE13HAI01,ch2kDE13HAI01,DE13HAI01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
DE13HAI01,ch2kDE13HAI01,DE13HAI01_SrCa_annual,paleoData.interpretation[3].scope,only_new,,climate
DE13HAI01,ch2kDE13HAI01,DE13HAI01_d18O,paleoData.interpretation[3].scope,only_new,,climate
DE13HAI01,ch2kDE13HAI01,DE13HAI01_d18O_annual,paleoData.interpretation[3].scope,only_new,,climate
DE13HAI01,ch2kDE13HAI01,DE13HAI01_d18O_sw,paleoData.interpretation[3].scope,only_new,,climate
DE13HAI01,ch2kDE13HAI01,DE13HAI01_d18O_sw_annual,paleoData.interpretation[3].scope,only_new,,climate
DE14DTO01,ch2kDE14DTO01,DE14DTO01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
DE14DTO02,ch2kDE14DTO02,DE14DTO02_SrCa,paleoData.interpretation[3].scope,only_new,,climate
DE14DTO03,ch2kDE14DTO03,DE14DTO03_SrCa,paleoData.interpretation[3].scope,only_new,,climate
DE14DTO04,ch2kDE14DTO04,DE14DTO04_SrCa,paleoData.interpretation[3].scope,only_new,,climate
DE16RED01,ch2kDE16RED01,DE16RED01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
DO18DAV01,ch2kDO18DAV01,DO18DAV01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
DR00KSB01,ch2kDR00KSB01,DR00KSB01_d18O,paleoData.interpretation[3].scope,only_new,,climate
DR00NBB01,ch2kDR00NBB01,DR00NBB01_d18O,paleoData.interpretation[3].scope,only_new,,climate
DR99ABR01,ch2kDR99ABR01,DR99ABR01_d18O,paleoData.interpretation[3].scope,only_new,,climate
DR99ABR01,ch2kDR99ABR01,DR99ABR01_d18O_annual,paleoData.interpretation[3].scope,only_new,,climate
DU94URV01,ch2kDU94URV01,DU94URV01_d18O,paleoData.interpretation[3].scope,only_new,,climate
DU94URV01,ch2kDU94URV01,DU94URV01_d18O_annual,paleoData.interpretation[3].scope,only_new,,climate
DU94URV02,ch2kDU94URV02,DU94URV02_d18O,paleoData.interpretation[3].scope,only_new,,climate
DU94URV02,ch2kDU94URV02,DU94URV02_d18O_annual,paleoData.interpretation[3].scope,only_new,,climate
EV18ROC01,ch2kEV18ROC01,EV18ROC01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
EV18ROC01,ch2kEV18ROC01,EV18ROC01_SrCa_annual,paleoData.interpretation[3].scope,only_new,,climate
EV98KIR01,ch2kEV98KIR01,EV98KIR01_d18O,paleoData.interpretation[3].scope,only_new,,climate
FE09OGA01,ch2kFE09OGA01,FE09OGA01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
FE09OGA01,ch2kFE09OGA01,FE09OGA01_SrCa_annual,paleoData.interpretation[3].scope,only_new,,climate
FE09OGA01,ch2kFE09OGA01,FE09OGA01_d18O,paleoData.interpretation[3].scope,only_new,,climate
FE09OGA01,ch2kFE09OGA01,FE09OGA01_d18O_annual,paleoData.interpretation[3].scope,only_new,,climate
FE09OGA01,ch2kFE09OGA01,FE09OGA01_d18O_sw_annual,paleoData.interpretation[3].scope,only_new,,climate
FE18RUS01,ch2kFE18RUS01,FE18RUS01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
FE18RUS01,ch2kFE18RUS01,FE18RUS01_SrCa_annual,paleoData.interpretation[3].scope,only_new,,climate
FE18RUS01,ch2kFE18RUS01,FE18RUS01_d18O,paleoData.interpretation[3].scope,only_new,,climate
FE18RUS01,ch2kFE18RUS01,FE18RUS01_d18O_annual,paleoData.interpretation[3].scope,only_new,,climate
FE18RUS01,ch2kFE18RUS01,FE18RUS01_d18O_sw_annual,paleoData.interpretation[3].scope,only_new,,climate
FL17DTO01,ch2kFL17DTO01,FL17DTO01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
FL17DTO01,ch2kFL17DTO01,FL17DTO01_SrCa_annual,paleoData.interpretation[3].scope,only_new,,climate
FL17DTO02,ch2kFL17DTO02,FL17DTO02_SrCa,paleoData.interpretation[3].scope,only_new,,climate
FL17DTO02,ch2kFL17DTO02,FL17DTO02_SrCa_annual,paleoData.interpretation[3].scope,only_new,,climate
FL18DTO01,ch2kFL18DTO01,FL18DTO01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
FL18DTO02,ch2kFL18DTO02,FL18DTO02_SrCa,paleoData.interpretation[3].scope,only_new,,climate
FL18DTO03,ch2kFL18DTO03,FL18DTO03_SrCa,paleoData.interpretation[3].scope,only_new,,climate
FL18DTO04,ch2kFL18DTO04,FL18DTO04_SrCa,paleoData.interpretation[3].scope,only_new,,climate
GO08BER01,ch2kGO08BER01,GO08BER01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
GO08BER01,ch2kGO08BER01,GO08BER01_SrCaUncertainty,paleoData.interpretation[3].scope,only_new,,climate
GO08BER01,ch2kGO08BER01,GO08BER01_SrCa_annual,paleoData.interpretation[3].scope,only_new,,climate
GO08BER01,ch2kGO08BER01,GO08BER01_d18O,paleoData.interpretation[3].scope,only_new,,climate
GO08BER01,ch2kGO08BER01,GO08BER01_d18OUncertainty,paleoData.interpretation[3].scope,only_new,,climate
GO08BER01,ch2kGO08BER01,GO08BER01_d18O_annual,paleoData.interpretation[3].scope,only_new,,climate
GO12SBV01,ch2kGO12SBV01,GO12SBV01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
GO12SBV01,ch2kGO12SBV01,GO12SBV01_d18O,paleoData.interpretation[3].scope,only_new,,climate
GR13MAD01,ch2kGR13MAD01,GR13MAD01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
GR13MAD02,ch2kGR13MAD02,GR13MAD02_SrCa,paleoData.interpretation[3].scope,only_new,,climate
GU99NAU01,ch2kGU99NAU01,GU99NAU01_d18O,paleoData.interpretation[3].scope,only_new,,climate
GU99NAU02,ch2kGU99NAU02,GU99NAU02_d18O,paleoData.interpretation[3].scope,only_new,,climate
HE02GBR01,ch2kHE02GBR01,HE02GBR01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
HE02GBR01,ch2kHE02GBR01,HE02GBR01_d18O,paleoData.interpretation[3].scope,only_new,,climate
HE02GBR01,ch2kHE02GBR01,HE02GBR01_d18O_sw,paleoData.interpretation[3].scope,only_new,,climate
HE08LRA01,ch2kHE08LRA01,HE08LRA01_d18O,paleoData.interpretation[3].scope,only_new,,climate
HE10GUA01,ch2kHE10GUA01,HE10GUA01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
HE10GUA01,ch2kHE10GUA01,HE10GUA01_SrCa_annual,paleoData.interpretation[3].scope,only_new,,climate
HE10GUA01,ch2kHE10GUA01,HE10GUA01_d18O,paleoData.interpretation[3].scope,only_new,,climate
HE10GUA01,ch2kHE10GUA01,HE10GUA01_d18O_annual,paleoData.interpretation[3].scope,only_new,,climate
HE13MIS01,ch2kHE13MIS01,HE13MIS01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
HE13MIS01,ch2kHE13MIS01,HE13MIS01_d18O,paleoData.interpretation[3].scope,only_new,,climate
HE13MIS02,ch2kHE13MIS02,HE13MIS02_SrCa,paleoData.interpretation[3].scope,only_new,,climate
HE13MIS02,ch2kHE13MIS02,HE13MIS02_d18O,paleoData.interpretation[3].scope,only_new,,climate
HE18COC01,ch2kHE18COC01,HE18COC01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
HE18COC01,ch2kHE18COC01,HE18COC01_d18O,paleoData.interpretation[3].scope,only_new,,climate
HE18COC01,ch2kHE18COC01,HE18COC01_d18O_sw,paleoData.interpretation[3].scope,only_new,,climate
HE18COC02,ch2kHE18COC02,HE18COC02_SrCa,paleoData.interpretation[3].scope,only_new,,climate
HE18COC02,ch2kHE18COC02,HE18COC02_d18O,paleoData.interpretation[3].scope,only_new,,climate
HE18COC02,ch2kHE18COC02,HE18COC02_d18O_sw,paleoData.interpretation[3].scope,only_new,,climate
JI18GAL01,ch2kJI18GAL01,JI18GAL01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
JI18GAL02,ch2kJI18GAL02,JI18GAL02_SrCa,paleoData.interpretation[3].scope,only_new,,climate
KA17RYU01,ch2kKA17RYU01,KA17RYU01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
KI04MCV01,ch2kKI04MCV01,KI04MCV01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
KI04MCV01,ch2kKI04MCV01,KI04MCV01_d18O,paleoData.interpretation[3].scope,only_new,,climate
KI08PAR01,ch2kKI08PAR01,KI08PAR01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
KI08PAR01,ch2kKI08PAR01,KI08PAR01_SrCa_annual,paleoData.interpretation[3].scope,only_new,,climate
KI08PAR01,ch2kKI08PAR01,KI08PAR01_d18O,paleoData.interpretation[3].scope,only_new,,climate
KI08PAR01,ch2kKI08PAR01,KI08PAR01_d18O_annual,paleoData.interpretation[3].scope,only_new,,climate
KI14PAR01,ch2kKI14PAR01,KI14PAR01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
KI14PAR01,ch2kKI14PAR01,KI14PAR01_SrCa_annual,paleoData.interpretation[3].scope,only_new,,climate
KI14PAR01,ch2kKI14PAR01,KI14PAR01_d18O,paleoData.interpretation[3].scope,only_new,,climate
KI14PAR01,ch2kKI14PAR01,KI14PAR01_d18O_annual,paleoData.interpretation[3].scope,only_new,,climate
KI14PAR01,ch2kKI14PAR01,KI14PAR01_d18O_sw,paleoData.interpretation[3].scope,only_new,,climate
KI14PAR01,ch2kKI14PAR01,KI14PAR01_d18O_sw_annual,paleoData.interpretation[3].scope,only_new,,climate
KL97DAH01,ch2kKL97DAH01,KL97DAH01_d18O,paleoData.interpretation[3].scope,only_new,,climate
KR20SAR01,ch2kKR20SAR01,KR20SAR01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
KR20SAR01,ch2kKR20SAR01,KR20SAR01_d18O,paleoData.interpretation[3].scope,only_new,,climate
KR20SAR01,ch2kKR20SAR01,KR20SAR01_d18O_sw,paleoData.interpretation[3].scope,only_new,,climate
KR20SAR02,ch2kKR20SAR02,KR20SAR02_SrCa,paleoData.interpretation[3].scope,only_new,,climate
KR20SAR02,ch2kKR20SAR02,KR20SAR02_d18O,paleoData.interpretation[3].scope,only_new,,climate
KR20SAR02,ch2kKR20SAR02,KR20SAR02_d18O_sw,paleoData.interpretation[3].scope,only_new,,climate
KU00NIN01,ch2kKU00NIN01,KU00NIN01_d18O,paleoData.interpretation[3].scope,only_new,,climate
KU99HOU01,ch2kKU99HOU01,KU99HOU01_d18O,paleoData.interpretation[3].scope,only_new,,climate
LI00RAR01,ch2kLI00RAR01,LI00RAR01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
LI00RAR01,ch2kLI00RAR01,LI00RAR01_d18O,paleoData.interpretation[3].scope,only_new,,climate
LI00RAR01,ch2kLI00RAR01,LI00RAR01_d18O_sw,paleoData.interpretation[3].scope,only_new,,climate
LI04FIJ01,ch2kLI04FIJ01,LI04FIJ01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
LI04FIJ01,ch2kLI04FIJ01,LI04FIJ01_d18O,paleoData.interpretation[3].scope,only_new,,climate
LI04FIJ01,ch2kLI04FIJ01,LI04FIJ01_d18O_sw,paleoData.interpretation[3].scope,only_new,,climate
LI06FIJ01,ch2kLI06FIJ01,LI06FIJ01_d18O,paleoData.interpretation[3].scope,only_new,,climate
LI06RAR01,ch2kLI06RAR01,LI06RAR01_d18O,paleoData.interpretation[3].scope,only_new,,climate
LI06RAR02,ch2kLI06RAR02,LI06RAR02_d18O,paleoData.interpretation[3].scope,only_new,,climate
LI94SEC01,ch2kLI94SEC01,LI94SEC01_d18O,paleoData.interpretation[3].scope,only_new,,climate
LI99CLI01,ch2kLI99CLI01,LI99CLI01_d18O,paleoData.interpretation[3].scope,only_new,,climate
MA08DTO01,ch2kMA08DTO01,MA08DTO01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
MA08DTO01,ch2kMA08DTO01,MA08DTO01_d18O,paleoData.interpretation[3].scope,only_new,,climate
MC04PNG01,ch2kMC04PNG01,MC04PNG01_d18O,paleoData.interpretation[3].scope,only_new,,climate
MC11KIR01,ch2kMC11KIR01,MC11KIR01_d18O,paleoData.interpretation[3].scope,only_new,,climate
MO06PED01,ch2kMO06PED01,MO06PED01_d18O,paleoData.interpretation[3].scope,only_new,,climate
MO20KOI01,ch2kMO20KOI01,MO20KOI01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
MO20KOI01,ch2kMO20KOI01,MO20KOI01_d18O,paleoData.interpretation[3].scope,only_new,,climate
MO20KOI01,ch2kMO20KOI01,MO20KOI01_d18O_sw,paleoData.interpretation[3].scope,only_new,,climate
MO20WOA01,ch2kMO20WOA01,MO20WOA01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
MO20WOA01,ch2kMO20WOA01,MO20WOA01_d18O,paleoData.interpretation[3].scope,only_new,,climate
MO20WOA01,ch2kMO20WOA01,MO20WOA01_d18O_sw,paleoData.interpretation[3].scope,only_new,,climate
MU17DOA01,ch2kMU17DOA01,MU17DOA01_d18O,paleoData.interpretation[3].scope,only_new,,climate
MU18GSI01,ch2kMU18GSI01,MU18GSI01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
MU18GSI01,ch2kMU18GSI01,MU18GSI01_d18O,paleoData.interpretation[3].scope,only_new,,climate
MU18NPI01,ch2kMU18NPI01,MU18NPI01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
MU18NPI01,ch2kMU18NPI01,MU18NPI01_d18O,paleoData.interpretation[3].scope,only_new,,climate
MU18RED01,ch2kMU18RED01,MU18RED01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
MU18RED02,ch2kMU18RED02,MU18RED02_SrCa,paleoData.interpretation[3].scope,only_new,,climate
MU18RED03,ch2kMU18RED03,MU18RED03_SrCa,paleoData.interpretation[3].scope,only_new,,climate
MU18RED04,ch2kMU18RED04,MU18RED04_SrCa,paleoData.interpretation[3].scope,only_new,,climate
MU18RED04,ch2kMU18RED04,MU18RED04_SrCa_annual,paleoData.interpretation[3].scope,only_new,,climate
NA09MAL01,ch2kNA09MAL01,NA09MAL01_d18O,paleoData.interpretation[3].scope,only_new,,climate
NU09FAN01,ch2kNU09FAN01,NU09FAN01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
NU09FAN01,ch2kNU09FAN01,NU09FAN01_d18O,paleoData.interpretation[3].scope,only_new,,climate
NU09FAN01,ch2kNU09FAN01,NU09FAN01_d18O_sw,paleoData.interpretation[3].scope,only_new,,climate
NU09KIR01,ch2kNU09KIR01,NU09KIR01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
NU09KIR01,ch2kNU09KIR01,NU09KIR01_d18O,paleoData.interpretation[3].scope,only_new,,climate
NU09KIR01,ch2kNU09KIR01,NU09KIR01_d18O_sw,paleoData.interpretation[3].scope,only_new,,climate
NU11PAL01,ch2kNU11PAL01,NU11PAL01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
NU11PAL01,ch2kNU11PAL01,NU11PAL01_d18O,paleoData.interpretation[3].scope,only_new,,climate
NU11PAL01,ch2kNU11PAL01,NU11PAL01_d18O_sw,paleoData.interpretation[3].scope,only_new,,climate
OS13NGP01,ch2kOS13NGP01,OS13NGP01_d18O,paleoData.interpretation[3].scope,only_new,,climate
OS13NLP01,ch2kOS13NLP01,OS13NLP01_d18O,paleoData.interpretation[3].scope,only_new,,climate
OS14RIP01,ch2kOS14RIP01,OS14RIP01_d18O,paleoData.interpretation[3].scope,only_new,,climate
OS14UCP01,ch2kOS14UCP01,OS14UCP01_d18O,paleoData.interpretation[3].scope,only_new,,climate
PF04PBA01,ch2kPF04PBA01,PF04PBA01_d18O,paleoData.interpretation[3].scope,only_new,,climate
PF19LAR01,ch2kPF19LAR01,PF19LAR01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
PF19LAR01,ch2kPF19LAR01,PF19LAR01_d18O,paleoData.interpretation[3].scope,only_new,,climate
QU06RAB01,ch2kQU06RAB01,QU06RAB01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
QU06RAB01,ch2kQU06RAB01,QU06RAB01_d18O,paleoData.interpretation[3].scope,only_new,,climate
QU96ESV01,ch2kQU96ESV01,QU96ESV01_d18O,paleoData.interpretation[3].scope,only_new,,climate
RA19PAI01,ch2kRA19PAI01,RA19PAI01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
RA19PAI01,ch2kRA19PAI01,RA19PAI01_d18O,paleoData.interpretation[3].scope,only_new,,climate
RA20TAI01,ch2kRA20TAI01,RA20TAI01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
RA20TAI01,ch2kRA20TAI01,RA20TAI01_d18O,paleoData.interpretation[3].scope,only_new,,climate
RE18CAY01,ch2kRE18CAY01,RE18CAY01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
RE18CAY01,ch2kRE18CAY01,RE18CAY01_SrCa_annual,paleoData.interpretation[3].scope,only_new,,climate
RE18CAY01,ch2kRE18CAY01,RE18CAY01_d18O,paleoData.interpretation[3].scope,only_new,,climate
RE18CAY01,ch2kRE18CAY01,RE18CAY01_d18O_annual,paleoData.interpretation[3].scope,only_new,,climate
RE18CAY01,ch2kRE18CAY01,RE18CAY01_d18O_sw_annual,paleoData.interpretation[3].scope,only_new,,climate
RE19GBR01,ch2kRE19GBR01,RE19GBR01_SrCa,paleoData.interpretation[3].scope,only_new,,climate
RE19GBR01,ch2kRE19GBR01,RE19GBR01_d18O,paleoData.interpretation[3].scope,only_new,,climate
RE19GBR02,ch2kRE19GBR02,RE19GBR02_SrCa,paleoData.interpretation[3].scope,only_new,,climate
RE19GBR02,ch2kRE19GBR02,RE19GBR02_d18O,paleoData.interpretation[3].scope,only_new,,climate
RE19GBR03,ch2kRE19GBR03,RE19GBR03_SrCa,paleoData.interpretation[3].scope,only_new,,climate
RE19GBR03,ch2kRE19GBR03,RE19GBR03_d18O,paleoData.interpretation[3].scope,only_new,,climate
RE19GBR04,ch2kRE19GBR04,RE19GBR04_SrCa,paleoData.interpretation[3].scope,only_new,,climate
RE19GBR05,ch2kRE19GBR05,RE19GBR05_SrCa,paleoData.interpretation[3].scope,only_new,,climate
RI10PBL01,ch2kRI10PBL01,RI10PBL01_d18O,paleoData.interpretation[3].scope,only_new,,climate
