dataset,flag,compilations,tsid,variableName,units,n_values,min,max
Brandreth.Overpeck.1985,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2Lbtapx1d9P,age,yr 14c bp,58,34,12214
Buckbean.Baker.1976,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2Lwpn39xhjP,age,yr 14c bp,59,0,13461.5
Burden.Webb.1986,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2LuhtvtqvwP,age,yr 14c bp,33,529.3,9736
CH2.Garralla.1992,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2L1avbz942P,age,yr 14c bp,89,1,8332
Camp11.Brubaker.1975,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2Lrp3upaxkP,age,yr 14c bp,35,105,11232
Caribou-Qubec.Jett.1992,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2Ln6cdq097P,age,yr 14c bp,29,74,11025
CaribouHill.Lamb.1985,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; RapidArcticWarming; Temp12k; Temp24k,M2Lp65qb7uyP,age,yr 14c bp,37,46,6871
Carp.Whitlock.1985,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k; wNAm,M2Lw65o7w58P,age,yr 14c bp,88,0,34668.7
Castor.Larouche.NA,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2Lk27tg3imP,age,yr 14c bp,41,136,10900
Chatsworth.King.1981,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2L82dr7dkbP,age,yr 14c bp,64,800,13260
Chippewa.Bailey.1981,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2Ly7u0dkw9P,age,yr 14c bp,58,1188,11262
ClearLakeIA.Baker.1992,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2Lcgkhvnr2P,age,yr 14c bp,46,-29,11922
ClearLakeIN.Bailey.1972,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2L7buekho9P,age,yr 14c bp,57,21.8,16560
ClearPond.Hussey.1993,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2Ljjeq6gw0P,age,yr 14c bp,160,101,21010
Clearwater.Mott.1973,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2Lpfy31phxP,age,yr 14c bp,32,-3,7321
Coghill.King.1986,uncalibrated radiocarbon axis,HoloceneAbruptChange; Temp12k; Temp24k,M2Ldqix27rjP,age,yr 14c bp,21,-31,6146
Colo.Baker.1990,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2Lvq3t6oudP,age,yr 14c bp,42,13,13200
Compass.Macpherson.1986,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2L4ezl42p3P,age,yr 14c bp,63,-11,11427
Copley.Fall.1997,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k; wNAm,M2Lbk08lfhrP,age,yr 14c bp,60,-27,20060
CoppermineSaddleback.Nichols.1975,uncalibrated radiocarbon axis,HoloceneAbruptChange; lipdverseTest; RapidArcticWarming; Temp12k; Temp24k,M2Lcqp1maiyP,age,yr 14c bp,47,0,4104.4
CottonwoodLake.Grimm.1987,uncalibrated radiocarbon axis,HoloceneAbruptChange; Temp12k; Temp24k,M2Lkn07995xP,age,yr 14c bp,61,-155,13141
CottonwoodPassPond.Fall.1997,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k; wNAm,M2Lltw65iclP,age,yr 14c bp,33,-28,9437
Cranberry.McAndrews.NA,uncalibrated radiocarbon axis,HoloceneAbruptChange; Temp12k; Temp24k,M2Lh8eao91oP,age,yr 14c bp,88,-26,13550
Crates.Liu.NA,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2Lp28se0snP,age,yr 14c bp,51,16,9771
Crowfoot.Reasoner.1996,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2Lp823ir7dP,age,yr 14c bp,47,-12.3,14159.3
Crowsnest.Anderson.NA,uncalibrated radiocarbon axis,HoloceneAbruptChange; RapidArcticWarming,M2Lgj6077r9P,age,yr 14c bp,67,141.2,13211.6
Cub.Rasmussen.1982,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2Lrgllghb1P,age,yr 14c bp,56,23,8763
Cummins.McAndrews.1984,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2Lx6zdvj81P,age,yr 14c bp,38,5265,10449.9
DavisLake.Barnosky.1981,uncalibrated radiocarbon axis,HoloceneAbruptChange; Temp12k; Temp24k,M2Lfc3jnhj9P,age,yr 14c bp,238,-11.2,29309.5
Decoy.Szeicz.1991,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2Lc9old6krP,age,yr 14c bp,95,42,13569
Delorme1.Bouchard.1982,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2Lx3bel948P,age,yr 14c bp,18,372,6017
Delorme2.Bouchard.1982,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2Lxqz0if07P,age,yr 14c bp,50,423,7100
Demont.Kapp.NA,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2Lmrg47aliP,age,yr 14c bp,73,13,13282
Devils.Shuman.2016,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2L9jf83ng1P,age,yr 14c bp,122,7,14735
DevonIslandGlacier.McAndrews.1984,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; RapidArcticWarming; Temp12k; Temp24k,M2L7854mdcrP,age,yr 14c bp,112,-23,41756
Duck.Winkler.1985,uncalibrated radiocarbon axis,HoloceneAbruptChange; Temp12k; Temp24k,M2L4v4d0pyyP,age,yr 14c bp,42,11,13541
EC1.Gajewski.1993,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; RapidArcticWarming; Temp12k; Temp24k,M2Ljw4bladlP,age,yr 14c bp,32,58,6610
EC2.Gajewski.1991,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; RapidArcticWarming; Temp12k; Temp24k,M2Li0gv4wtqP,age,yr 14c bp,38,59,6359
ELake.Ritchie.1976,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2Ly6m3cqhwP,age,yr 14c bp,55,-18,12890
EaglenestLake.Vance.1986,uncalibrated radiocarbon axis,HoloceneAbruptChange; RapidArcticWarming,M2L4geleiexP,age,yr 14c bp,51,401,11821
EastBalticBog.Anderson.1980,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2Lvdy6zk43P,age,yr 14c bp,32,-20,9374
Ennadai-1.Nichols.1967,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; RapidArcticWarming; Temp12k; Temp24k,M2Lhu3d4f0aP,age,yr 14c bp,31,588.3,6616.5
Ennadai-2.Nichols.1975,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; RapidArcticWarming; Temp12k; Temp24k,M2Lkj0ko1wvP,age,yr 14c bp,117,636.2,5392.4
FiddlersPond.White.1982,uncalibrated radiocarbon axis,HoloceneAbruptChange; RapidArcticWarming,M2L1he562viP,age,yr 14c bp,45,-18,7945
FloatingIsland.Baker.1976,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2L1qo8s1q8P,age,yr 14c bp,75,0,10745
ForestPond1.Lynch.1998,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2LhjzcxkyrP,age,yr 14c bp,27,-40,9655
ForestPond2.Lynch.1998,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2Le6sx3vmtP,age,yr 14c bp,27,0,9640
Furnival.McAndrews.NA,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2L442yqz1aP,age,yr 14c bp,30,-28,8340
GB1.Gajewski.1991,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; RapidArcticWarming; Temp12k; Temp24k,M2Lj720a08oP,age,yr 14c bp,23,0,6390
GB2.Gajewski.1993,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; RapidArcticWarming; Temp12k; Temp24k,M2L8x9zj4tbP,age,yr 14c bp,58,56,7225
Gass.Webb.1983,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2Ldkbvhk2wP,age,yr 14c bp,48,1,13753
Gould.Anderson.2008,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2L6dmg5cqsP,age,yr 14c bp,73,-66,14478
Graham.Fuller.1997,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2L0iixbd98P,age,yr 14c bp,208,1,11611
GrandRapids.Ritchie.1975,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2Lz2ijzpx9P,age,yr 14c bp,22,360,8055
GravelRidge.Lamb.1985,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; RapidArcticWarming; Temp12k; Temp24k,M2L49j8rjs0P,age,yr 14c bp,45,47,7279
Grenadier.McAndrews.1988,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2L0o9v45emP,age,yr 14c bp,79,-27,4631
GreyIslands.Cullen.2002,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; lipdverseTest; Temp12k; Temp24k,M2L20ykjng3P,age,yr 14c bp,79,-37,11366
Hams.Bennett.1987,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2Ls9ziie55P,age,yr 14c bp,82,-29,11945
Hanging.Cwynar.1982,uncalibrated radiocarbon axis,HoloceneAbruptChange; RapidArcticWarming; Temp12k; Temp24k; wNAm,M2Lfkatyfg1P,age,yr 14c bp,33,0,20673.5
Harrie.King.1986,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2Lavciq6f7P,age,yr 14c bp,28,-5,6805
HawkeHillsKettle.Macpherson.1982,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2L1x09kwo9P,age,yr 14c bp,38,-27,8121
Hershop.Larson.1972,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2Lc3buhajlP,age,yr 14c bp,54,508.7,14381.9
High.Fuller.1997,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2Lpilfb3jcP,age,yr 14c bp,185,0,10566
HopeSimpson.Engstrom.1985,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2Lx0p4y0g6P,age,yr 14c bp,50,232,12182
Hudson.Bailey.1972,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2Lxh1y4ycwP,age,yr 14c bp,73,42.9,17344.6
HumberPond3.McAndrews.1989,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2L50bpdlq4P,age,yr 14c bp,56,-29,4093
HumberPond5.McAndrews.1989,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2Lu1c6kaimP,age,yr 14c bp,32,-25,4203
Iglutalik.Kerwin.2004,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; RapidArcticWarming; Temp12k; Temp24k,M2LnejnfyfuP,age,yr 14c bp,59,0,8186.1
Indian.Bjorck.1985,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2Lhyhw97tbP,age,yr 14c bp,23,5820,10290
Irvin.Cushing.1982,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2Lwv5zgv3iP,age,yr 14c bp,44,-20,10771
Jack.Liu.1985,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2Lbviuiem3P,age,yr 14c bp,40,18,10735
Jewell.Baker.1986,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2Lgzsru4wpP,age,yr 14c bp,41,1221,10819
JohnKlondike.Matthews.1980,uncalibrated radiocarbon axis,HoloceneAbruptChange; RapidArcticWarming,M2Letp5cfl8P,age,yr 14c bp,43,-21,10867.9
Keele.Szeicz.1995,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; RapidArcticWarming; Temp12k; Temp24k; wNAm,M2Lq21c0t8xP,age,yr 14c bp,51,0,13923.6
Kennys.Macpherson.1983,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2L5zj9j4kzP,age,yr 14c bp,40,-31,9558
Kenosee.Porter.1992,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2Lzhtp9rkgP,age,yr 14c bp,28,67,5511
KeystoneIronbog.Fall.1985,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k; wNAm,M2Lbn7fv0oiP,age,yr 14c bp,31,-5,9168
Kirchner.Wright.1963,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2Ld361cefrP,age,yr 14c bp,98,149,13517
Kollioksak.Anderson.NA,uncalibrated radiocarbon axis,HoloceneAbruptChange; RapidArcticWarming,M2L48kouux0P,age,yr 14c bp,47,1822.9,18234.9
LB1.Gajewski.1993,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; RapidArcticWarming; Temp12k; Temp24k,M2Lmd8k9oiaP,age,yr 14c bp,28,7,6931
LR1.Gajewski.1993,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; RapidArcticWarming; Temp12k; Temp24k,M2LsyarkligP,age,yr 14c bp,21,88,7570
LR3.Gajewski.1992,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; RapidArcticWarming; Temp12k; Temp24k,M2Lgyew7h7bP,age,yr 14c bp,16,74,5796
LacColin.Mott.1977,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2Lor2kdd3pP,age,yr 14c bp,44,56,12976
LacFaribault.Larouche.1981,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; RapidArcticWarming; Temp12k; Temp24k,M2Lj3u3nqafP,age,yr 14c bp,24,-1,4361
LacGras.King.1986,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2Lde8ot4t7P,age,yr 14c bp,24,-30,7300
LacHamard.Stravers.1981,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2Ljy4vncm2P,age,yr 14c bp,23,0,7544.4
LacLeonard.Labelle.1984,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2Lp5wj0jgdP,age,yr 14c bp,25,523,9791
LacLouis.Vincent.1973,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2Ls2cmtlxlP,age,yr 14c bp,54,54,10161
LacMarcotte.Labelle.1981,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2Ls0hoxrzzP,age,yr 14c bp,32,96,11075
LacMartyne.McAndrews.NA,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; RapidArcticWarming; Temp12k; Temp24k,M2Lo5fqfgb9P,age,yr 14c bp,27,46,6798
LacMeleze.MacDonald.1987,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; RapidArcticWarming; Temp12k; Temp24k; wNAm,M2Lss31mfmaP,age,yr 14c bp,47,-32,13699
LacPatricia.McAndrews.1983,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; RapidArcticWarming; Temp12k; Temp24k,M2Ldllclpz6P,age,yr 14c bp,36,-2,5581
LacPetel.King.1986,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2L6b1i03sgP,age,yr 14c bp,26,19,8374
Ladd.Shane.1993,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2Leg936805P,age,yr 14c bp,59,-32.9,16364.1
LakeSix.Liu.1990,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2Ljknd6oygP,age,yr 14c bp,30,25,7694
LeadingTickles.Macpherson.1985,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2Llym4uojtP,age,yr 14c bp,43,-30,15252
Little.Whitlock.1995,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k; wNAm,M2Lftz5vfarP,age,yr 14c bp,66,305,45222
LittleBass.Swain.NA,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2Lhq84xv4kP,age,yr 14c bp,37,23,12368
Lofty.Lichti.1970,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2Lqn7ih7tgP,age,yr 14c bp,62,-15,13263
LongLake.Kay.1979,uncalibrated radiocarbon axis,HoloceneAbruptChange; RapidArcticWarming,M2Lveyc6o90P,age,yr 14c bp,33,101,6345
LoonPond.Jacobson.Ja,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2L7jje2dvzP,age,yr 14c bp,49,-26.7,14559.5
LostLake_MI.Brubaker.1975,uncalibrated radiocarbon axis,HoloceneAbruptChange; Temp12k; Temp24k,M2Ljal3xveyP,age,yr 14c bp,33,0,11382.6
LostLake_MT.Whitlock.1989,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2Lwhqv090kP,age,yr 14c bp,43,-35,12379
Lynn.Nichols.1967,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; RapidArcticWarming; Temp12k; Temp24k,M2Ljme8vzr9P,age,yr 14c bp,30,314.2,7428
MD73_025,uncalibrated radiocarbon axis,Temp24k,T2L_MD73_025_age_original,age,yr 14c bp,36,2400,28550
MD73_025,uncalibrated radiocarbon axis,Temp24k,T2L_MD73_025_age,age,yr 14c bp,36,2400,28550
MLake.Ritchie.1977,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; RapidArcticWarming; Temp12k; Temp24k; wNAm,M2LjxlpfoayP,age,yr 14c bp,71,0,13807
Maplehurst.Mott.1978,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2Lq9zuotxvP,age,yr 14c bp,52,47,13556
MaraisdeKeswick.Larouche.1986,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2LnrcfhwjiP,age,yr 14c bp,48,47,4328
McMaster.Moser.1990,uncalibrated radiocarbon axis,HoloceneAbruptChange; RapidArcticWarming,M2L77suzm9yP,age,yr 14c bp,27,0,9042.3
Medicine.Radle.1992,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2Lp4j7f5ezP,age,yr 14c bp,83,0,12920.7
Mendota.Winkler.1986,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2Ld1xxw0nhP,age,yr 14c bp,34,72,13260
Minakokosa.Anderson.NA,uncalibrated radiocarbon axis,HoloceneAbruptChange; RapidArcticWarming,M2Lfmlo39saP,age,yr 14c bp,55,541.7,19096.9
Minnie.McAndrews.1992,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2LasvvgrsjP,age,yr 14c bp,53,1,10887
Mohawk.Webb.1986,uncalibrated radiocarbon axis,HoloceneAbruptChange; Temp12k; Temp24k,M2L5c1livixP,age,yr 14c bp,43,215,16337
MonheganIslandMeadow.Bostwick.1978,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2Ljk7teahtP,age,yr 14c bp,35,50,12141.2
Moon.Grimm.1996,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2Lksgb9fy6P,age,yr 14c bp,169,-32,13650
Moraine.Hansen.1985,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2Lxkfybck9P,age,yr 14c bp,43,146,10728
MundayCreek.Peteet.1986,uncalibrated radiocarbon axis,HoloceneAbruptChange; RapidArcticWarming,M2L3bca2uq6P,age,yr 14c bp,111,-30,11322
Myrtle.Janssen.1968,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2L8dynjz35P,age,yr 14c bp,82,28,12841
Nedlouc.Larouche.1981,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; RapidArcticWarming; Temp12k; Temp24k,M2L0yzbu08dP,age,yr 14c bp,13,81,4154
Nina.Liu.1990,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2L0qkumnt0P,age,yr 14c bp,54,11,11426
NoBottom.Dunwiddie.1990,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2Lg99ome5bP,age,yr 14c bp,46,-32,16548
NorthPond.Whitehead.1978,uncalibrated radiocarbon axis,HoloceneAbruptChange; Temp12k; Temp24k,M2Lgw5c013dP,age,yr 14c bp,55,-105,13083
Nutt.Bennett.1987,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2Lhwgkwn6qP,age,yr 14c bp,83,113,11080
OliverPond_1770.McAndrews.1990,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2L0s8b3526P,age,yr 14c bp,33,-23,9476
ParkPond2.Lynch.1998,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2Ld8b569xpP,age,yr 14c bp,30,0,12131
ParkPond3.Lynch.1998,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2La87qfg0lP,age,yr 14c bp,36,449,12411
PassLake.McAndrews.1986,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2Lvcya67h3P,age,yr 14c bp,31,2,10325
Peggy.McAndrews.NA,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2Lgzaksgu5P,age,yr 14c bp,34,-14,7967
PerchLake_Manitoba.Ritchie.NA,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2L1ro77h4lP,age,yr 14c bp,45,-14,6058
PerchLake_ON.Terasmae.1975,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2Lotw26jicP,age,yr 14c bp,65,-10,11351
Pickerel_SD.Watts.1968,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2Lti10fomyP,age,yr 14c bp,78,0,11061
Pixie.Brown.2002,uncalibrated radiocarbon axis,HoloceneAbruptChange; Temp12k; Temp24k; wNAm,M2L70nkr02eP,age,yr 14c bp,108,19,16982
PogoniaBog.Cushing.1979,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2Laxwoy241P,age,yr 14c bp,68,-24,11114
PointEscuminac.Warner.1991,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2L99d9t7h0P,age,yr 14c bp,107,261,12471
PolandSpring.Jacobson.Ja,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2Lrkpk54iwP,age,yr 14c bp,52,-38,14018
Porphyry.Brown.2002,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2LstpowqhvP,age,yr 14c bp,59,313,15879
PorquiPond.McAndrews.NA,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2L1dx1tqdqP,age,yr 14c bp,42,-9,11192
PortageBog.Anderson.1980,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2L1jacvbn2P,age,yr 14c bp,71,0,12525.4
PortageLake.McAndrews.NA,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2Lc06n7jwuP,age,yr 14c bp,58,25,10763
Posy.Shafer.1989,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k; wNAm,M2Lbov0km0aP,age,yr 14c bp,26,-39,9366.6
Queens.Moser.1990,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; RapidArcticWarming; Temp12k; Temp24k,M2LesrbyziiP,age,yr 14c bp,33,0,8840.4
Radtke.Webb.1983,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2Ltcvh50hlP,age,yr 14c bp,49,1,13358
Ramsay.Mott.1978,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2L0ccugzjbP,age,yr 14c bp,69,-30,12724
Rapid.Fall.1994,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k; wNAm,M2L8jvobi5zP,age,yr 14c bp,46,0,18570
Redstone.Brubaker.1985,uncalibrated radiocarbon axis,HoloceneAbruptChange; RapidArcticWarming,M2Lj776w44xP,age,yr 14c bp,50,0,16827.6
Reidel.Almquist-Jacobson.1992,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2LvzfyetfdP,age,yr 14c bp,51,-31,13480
RiviereFeuilles1.Larouche.1981,uncalibrated radiocarbon axis,HoloceneAbruptChange; RapidArcticWarming,M2Lmq0ge5bcP,age,yr 14c bp,20,565,6011
RiviereFeuilles2.Larouche.1981,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; RapidArcticWarming; Temp12k; Temp24k,M2Lzs0n1ix6P,age,yr 14c bp,17,493,5615
Saint-JeanOrleans.Richard.1981,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2Lhtqm5dmfP,age,yr 14c bp,17,143,6561
SaintCalixte.Larouche.NA,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2LffnyeecsP,age,yr 14c bp,35,77,11209
SaintGabriel.Larouche.1977,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2Lgnxf9p6xP,age,yr 14c bp,55,93,10058
Sixteen.Futyma.1986,uncalibrated radiocarbon axis,HoloceneAbruptChange; HoloceneHydroclimate; Temp12k; Temp24k,M2L9da4ptd6P,age,yr 14c bp,33,2206,10419
StewartsDark.Peters.1984,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2Lp6j72b8vP,age,yr 14c bp,45,1923,12447
Sud_duLac_duNoyer.Larouche.1977,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2L90qjphw9P,age,yr 14c bp,31,260,10945
ThreePinesBog.McAndrews.1990,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2Ldp59lq6gP,age,yr 14c bp,39,-24,7169
Tourbiere_deLanoraieJoseph.Comtois.1982,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2Lws1takzaP,age,yr 14c bp,14,0,5526
Tourbiere_deLanorie_CoteauJaune.Comtois.1982,uncalibrated radiocarbon axis,HoloceneAbruptChange,M2L5vnvj1gzP,age,yr 14c bp,19,1643,7289
